2008	279	7	40	0.11
2008	279	7	41	0.11
2008	279	7	42	0.11
2008	279	7	43	0.22
2008	279	7	44	0.11
2008	279	7	45	0.11
2008	279	7	46	0.11
2008	279	7	47	0.11
2008	279	7	48	0.11
2008	279	7	49	0.11
2008	279	7	51	0.11
2008	279	7	53	0.11
2008	279	7	55	0.11
2008	279	7	57	0.11
2008	279	8	3	0.11
2008	279	8	23	0.11
2008	279	8	30	0.11
2008	279	9	2	0.11
2008	279	9	33	0.11
2008	279	9	46	0.11
2008	279	9	53	0.11
2008	279	10	1	0.11
2008	279	10	13	0.11
2008	279	15	18	0.11
2008	285	11	22	0.11
2008	285	11	23	0.11
2008	285	11	24	0.11
2008	285	11	29	0.11
2008	285	11	47	0.11
2008	285	15	43	0.33
2008	285	15	44	0.11
2008	285	15	45	0.11
2008	285	15	48	0.11
2008	285	16	20	0.22
2008	285	16	21	0.43
2008	285	16	22	0.11
2008	285	16	24	0.11
2008	285	16	25	0.11
2008	285	16	26	0.11
2008	288	7	7	0.11
2008	288	7	8	0.11
2008	288	7	9	0.11
2008	288	7	10	0.11
2008	288	7	11	0.11
2008	288	7	13	0.11
2008	288	7	16	0.11
2008	288	7	25	0.11
2008	288	8	22	0.11
2008	288	8	29	0.11
2008	288	8	30	0.11
2008	288	8	32	0.11
2008	288	8	34	0.11
2008	288	8	36	0.11
2008	288	8	37	0.11
2008	288	8	39	0.11
2008	288	8	41	0.11
2008	288	8	43	0.11
2008	288	8	50	0.11
2008	288	8	52	0.11
2008	288	8	53	0.11
2008	288	8	54	0.11
2008	288	8	55	0.11
2008	288	8	57	0.11
2008	288	9	4	0.11
2008	288	9	12	0.11
2008	288	9	15	0.11
2008	288	9	22	0.11
2008	288	9	26	0.11
2008	288	9	30	0.11
2008	289	5	35	0.11
2008	294	13	28	0.11
2008	294	13	29	0.11
2008	294	13	30	0.11
2008	294	13	31	0.22
2008	294	13	32	0.11
2008	294	13	33	0.11
2008	294	13	34	0.54
2008	294	13	35	0.54
2008	294	13	36	0.22
2008	294	13	37	0.11
2008	332	6	49	0.11
2008	332	7	4	0.11
2008	332	7	11	0.11
2008	332	7	15	0.11
2008	332	7	20	0.11
2008	332	7	26	0.11
2008	332	7	32	0.11
2008	332	7	36	0.11
2008	332	7	39	0.11
2008	332	7	44	0.11
2008	332	7	48	0.11
2008	332	7	53	0.11
2008	332	7	57	0.11
2008	332	8	6	0.11
2008	332	8	22	0.11
2008	332	8	45	0.11
2008	332	14	2	0.11
2008	332	14	5	0.22
2008	332	14	6	0.22
2008	332	14	7	0.33
2008	332	14	8	0.11
2008	332	14	9	0.11
2008	332	14	12	0.11
2008	332	14	17	0.11
2008	343	10	10	0.11
2008	343	10	15	0.11
2008	343	10	25	0.11
2008	343	10	38	0.11
2008	343	10	40	0.11
2008	343	10	43	0.11
2008	343	10	45	0.11
2008	343	10	46	0.11
2008	343	10	51	0.11
2008	343	10	56	0.11
2008	343	11	1	0.11
2008	343	11	9	0.11
2008	343	11	14	0.11
2008	343	11	21	0.11
2008	344	2	24	0.11
2008	344	2	26	0.11
2008	344	2	27	0.11
2008	344	2	28	0.11
2008	344	2	30	0.11
2008	344	2	32	0.11
2008	344	2	33	0.11
2008	344	2	34	0.11
2008	344	2	38	0.11
2008	344	8	56	0.11
2008	344	9	30	0.11
2008	353	10	53	0.11
2008	353	10	55	0.43
2008	353	10	56	0.22
2008	353	10	57	0.33
2008	353	10	58	0.22
2008	353	10	59	0.11
2008	353	11	0	0.33
2008	353	11	1	0.43
2008	353	11	2	0.33
2008	353	11	3	0.33
2008	353	11	4	0.33
2008	353	11	5	0.11
2008	353	11	6	0.11
2008	353	11	12	0.11
2008	353	11	31	0.11
2008	353	11	33	0.11
2008	353	11	35	0.11
2008	353	11	40	0.11
2008	358	10	46	0.11
2008	358	10	47	0.11
2008	358	10	49	0.11
2008	358	10	50	0.11
2008	358	10	51	0.22
2008	358	10	54	0.11
2008	358	10	56	0.11
2008	358	10	59	0.11
2008	358	11	1	0.11
2008	358	11	2	0.11
2008	358	11	4	0.11
2008	358	11	5	0.11
2008	358	11	6	0.11
2008	358	11	8	0.11
2008	358	11	9	0.11
2008	358	11	10	0.11
2008	358	11	12	0.11
2008	358	11	13	0.11
2008	358	11	15	0.11
2008	358	22	57	0.11
2009	24	1	45	0.11
2009	24	1	52	0.11
2009	24	1	58	0.11
2009	24	2	6	0.11
2009	24	2	11	0.11
2009	24	2	14	0.11
2009	24	2	17	0.11
2009	24	2	20	0.11
2009	24	2	26	0.11
2009	24	2	44	0.11
2009	24	2	52	0.11
2009	24	2	57	0.11
2009	24	3	11	0.11
2009	64	15	40	0.11
2009	68	5	5	0.11
2009	68	7	45	0.11
2009	68	7	58	0.11
2009	68	8	10	0.11
2009	68	8	44	0.11
2009	68	9	15	0.11
2009	72	6	25	0.11
2009	72	12	47	0.11
2009	72	12	48	0.11
2009	72	12	51	0.11
2009	72	12	52	0.11
2009	72	12	53	0.11
2009	72	12	55	0.11
2009	72	12	57	0.11
2009	72	12	58	0.11
2009	72	13	0	0.11
2009	72	13	5	0.33
2009	72	13	6	0.22
2009	72	13	7	0.11
2009	72	13	8	0.22
2009	72	13	9	0.22
2009	72	13	10	0.11
2009	72	13	11	0.11
2009	72	13	12	0.22
2009	72	13	13	0.11
2009	72	13	14	0.11
2009	72	13	15	0.11
2009	72	13	17	0.11
2009	72	13	18	0.11
2009	72	13	19	0.11
2009	72	13	20	0.11
2009	72	13	22	0.11
2009	72	13	23	0.11
2009	72	13	24	0.11
2009	72	13	25	0.11
2009	72	13	26	0.11
2009	72	13	27	0.11
2009	72	13	28	0.11
2009	72	13	29	0.11
2009	72	13	30	0.11
2009	72	13	31	0.11
2009	72	13	32	0.11
2009	72	13	34	0.11
2009	72	13	36	0.11
2009	72	13	37	0.11
2009	72	13	39	0.11
2009	72	13	41	0.11
2009	72	13	43	0.11
2009	72	13	44	0.11
2009	72	13	45	0.11
2009	72	13	46	0.11
2009	72	13	47	0.11
2009	72	13	48	0.11
2009	72	13	50	0.11
2009	72	13	51	0.11
2009	72	13	52	0.11
2009	72	13	54	0.11
2009	72	13	55	0.11
2009	72	13	56	0.11
2009	72	13	58	0.11
2009	72	14	0	0.11
2009	72	20	1	0.11
2009	72	20	6	0.11
2009	72	20	10	0.11
2009	72	20	17	0.11
2009	72	20	26	0.11
2009	73	16	0	0.11
2009	73	16	11	0.11
2009	73	16	12	0.11
2009	73	16	13	0.11
2009	73	16	14	0.11
2009	73	16	17	0.11
2009	73	16	20	0.11
2009	73	16	22	0.11
2009	73	16	23	0.11
2009	73	16	24	0.11
2009	73	16	26	0.11
2009	73	16	28	0.11
2009	73	16	32	0.11
2009	73	16	42	0.11
2009	73	16	47	0.11
2009	73	16	50	0.11
2009	73	16	54	0.11
2009	73	16	59	0.11
2009	73	17	5	0.11
2009	73	17	9	0.11
2009	86	9	32	0.11
2009	86	9	33	0.22
2009	86	9	34	0.11
2009	86	9	35	0.11
2009	86	9	36	0.11
2009	86	9	38	0.11
2009	86	9	39	0.11
2009	86	9	40	0.22
2009	86	9	41	0.11
2009	86	9	42	0.22
2009	86	9	43	0.11
2009	86	9	44	0.11
2009	86	9	45	0.11
2009	86	9	46	0.11
2009	86	9	48	0.11
2009	86	9	49	0.11
2009	86	9	50	0.11
2009	86	9	51	0.11
2009	86	9	52	0.11
2009	86	9	54	0.11
2009	86	9	57	0.11
2009	86	10	0	0.11
2009	86	10	2	0.11
2009	86	12	16	0.11
2009	99	3	9	0.54
2009	101	1	34	0.11
2009	101	2	19	0.11
2009	101	2	23	0.11
2009	101	2	26	0.11
2009	101	2	29	0.11
2009	101	2	30	0.11
2009	101	2	31	0.11
2009	101	2	33	0.11
2009	101	2	34	0.11
2009	101	2	35	0.11
2009	101	2	37	0.11
2009	101	2	39	0.11
2009	101	2	46	0.11
2009	101	2	51	0.11
2009	101	3	42	0.11
2009	101	4	17	0.11
2009	101	4	50	0.11
2009	101	4	51	0.11
2009	101	6	31	0.11
2009	101	6	32	0.11
2009	101	6	46	0.11
2009	101	7	14	0.11
2009	101	7	15	0.11
2009	101	7	16	0.11
2009	101	7	19	0.11
2009	101	7	27	0.11
2009	101	7	30	0.11
2009	101	7	38	0.11
2009	101	8	3	0.11
2009	101	8	11	0.11
2009	142	6	10	0.11
2009	142	6	17	0.11
2009	142	6	31	0.11
2009	142	6	47	0.11
2009	142	6	55	0.11
2009	142	6	58	0.11
2009	142	7	4	0.11
2009	142	7	6	0.11
2009	142	7	7	0.33
2009	142	7	8	0.43
2009	142	7	9	0.22
2009	142	7	10	0.11
2009	142	7	11	0.22
2009	142	7	12	0.11
2009	142	7	13	0.11
2009	142	7	16	0.11
2009	142	7	21	0.11
2009	142	8	1	0.11
2009	142	8	26	0.11
2009	142	8	41	0.11
2009	142	8	54	0.11
2009	142	9	1	0.11
2009	142	9	12	0.11
2009	142	9	52	0.11
2009	142	10	32	0.11
2009	142	10	42	0.11
2009	142	10	50	0.11
2009	142	11	58	0.11
2009	142	12	10	0.11
2009	142	12	27	0.11
2009	142	12	45	0.11
2009	142	12	57	0.11
2009	142	13	6	0.11
2009	142	13	33	0.11
2009	142	13	38	0.11
2009	142	13	39	0.11
2009	142	13	41	0.11
2009	142	13	42	0.11
2009	142	13	43	0.11
2009	142	13	44	0.11
2009	142	13	49	0.11
2009	142	13	53	0.11
2009	142	13	55	0.11
2009	142	13	58	0.11
2009	142	14	2	0.11
2009	142	14	5	0.11
2009	142	14	8	0.11
2009	142	14	13	0.11
2009	142	14	18	0.11
2009	142	14	22	0.11
2009	142	14	27	0.11
2009	142	14	40	0.11
2009	142	14	52	0.11
2009	142	15	4	0.11
2009	142	15	22	0.11
2009	142	15	25	0.11
2009	142	15	35	0.11
2009	142	15	38	0.11
2009	142	15	45	0.11
2009	142	15	51	0.11
2009	142	16	7	0.11
2009	142	17	2	0.11
2009	143	0	33	0.11
2009	143	0	41	0.11
2009	143	0	48	0.11
2009	143	0	55	0.11
2009	143	1	5	0.11
2009	143	1	13	0.11
2009	143	1	19	0.11
2009	143	1	26	0.11
2009	143	1	31	0.11
2009	143	1	33	0.11
2009	143	1	36	0.11
2009	143	1	38	0.11
2009	143	1	59	0.11
2009	143	2	27	0.11
2009	143	2	54	0.11
2009	143	3	55	0.11
2009	143	4	35	0.11
2009	143	4	43	0.11
2009	143	4	48	0.11
2009	143	4	59	0.11
2009	143	5	25	0.11
2009	143	5	30	0.11
2009	143	5	35	0.11
2009	143	5	41	0.11
2009	143	5	53	0.11
2009	143	6	19	0.11
2009	143	6	28	0.11
2009	143	6	48	0.11
2009	143	14	12	0.11
2009	143	14	13	0.11
2009	143	14	15	0.11
2009	143	14	29	0.11
2009	143	14	30	0.11
2009	143	14	51	0.11
2009	143	22	27	0.11
2009	143	22	29	0.11
2009	143	22	30	0.22
2009	143	22	32	0.11
2009	143	22	33	0.11
2009	143	22	36	0.11
2009	144	0	10	0.11
2009	144	2	53	0.11
2009	145	15	13	0.11
2009	145	15	17	0.11
2009	145	15	19	0.11
2009	145	15	21	0.22
2009	145	15	23	0.11
2009	145	15	24	0.11
2009	145	15	25	1.3
2009	145	15	26	0.54
2009	145	15	27	0.43
2009	145	15	28	0.11
2009	145	15	29	0.22
2009	145	15	30	0.11
2009	145	15	31	0.11
2009	145	19	2	0.11
2009	145	21	39	0.11
2009	147	12	58	0.11
2009	147	13	2	0.11
2009	147	13	9	0.11
2009	147	13	10	0.11
2009	147	13	11	0.11
2009	147	13	14	0.11
2009	147	13	18	0.11
2009	150	17	15	0.11
2009	150	21	47	0.11
2009	151	17	44	0.11
2009	160	23	56	0.11
2009	160	23	59	0.11
2009	161	0	2	0.11
2009	161	0	5	0.11
2009	161	0	8	0.11
2009	161	0	14	0.11
2009	161	1	30	0.22
2009	161	1	31	0.22
2009	161	1	32	0.22
2009	161	1	34	0.11
2009	161	1	41	0.11
2009	161	1	44	0.11
2009	161	1	47	0.11
2009	161	2	2	0.11
2009	161	3	14	0.11
2009	161	3	15	0.11
2009	161	3	17	0.11
2009	161	3	29	0.11
2009	161	3	33	0.11
2009	161	3	36	0.11
2009	161	3	39	0.11
2009	161	3	44	0.11
2009	161	3	51	0.11
2009	161	4	33	0.11
2009	161	4	35	0.11
2009	161	4	42	0.11
2009	161	4	47	0.11
2009	161	4	51	0.11
2009	161	4	53	0.11
2009	161	4	58	0.11
2009	161	5	5	0.11
2009	161	5	26	0.11
2009	161	5	42	0.11
2009	161	5	44	0.11
2009	161	5	46	0.11
2009	161	5	52	0.11
2009	161	5	55	0.11
2009	161	5	57	0.11
2009	161	5	59	0.11
2009	161	7	17	0.11
2009	161	7	18	0.11
2009	161	7	19	0.11
2009	161	8	3	0.11
2009	165	11	4	0.11
2009	165	11	9	0.11
2009	165	11	10	0.11
2009	165	11	11	0.11
2009	165	11	12	0.11
2009	177	11	4	0.22
2009	177	11	5	0.65
2009	177	11	6	0.22
2009	177	11	7	0.11
2009	177	11	8	0.11
2009	184	1	34	0.11
2009	184	1	55	0.11
2009	184	2	15	0.11
2009	184	2	16	0.11
2009	184	2	17	0.33
2009	184	2	18	0.43
2009	184	2	19	0.33
2009	184	2	20	0.33
2009	184	2	21	0.33
2009	184	2	22	0.11
2009	184	2	24	0.11
2009	184	3	47	0.11
2009	184	3	50	0.11
2009	184	3	54	0.11
2009	184	3	57	0.11
2009	184	3	59	0.11
2009	184	4	5	0.11
2009	184	4	33	0.11
2009	184	4	35	0.11
2009	184	4	37	0.11
2009	184	4	38	0.11
2009	184	4	40	0.11
2009	184	4	41	0.11
2009	184	4	42	0.22
2009	184	4	43	0.22
2009	184	4	44	0.11
2009	184	4	45	0.22
2009	184	4	46	0.11
2009	184	4	47	0.22
2009	184	4	48	0.11
2009	184	4	49	0.11
2009	184	4	50	0.11
2009	184	4	52	0.11
2009	184	4	54	0.11
2009	184	4	57	0.11
2009	184	4	58	0.11
2009	184	5	0	0.11
2009	184	5	1	0.11
2009	184	5	4	0.11
2009	184	5	14	0.11
2009	184	5	21	0.11
2009	184	5	24	0.11
2009	184	5	26	0.11
2009	184	5	28	0.11
2009	184	5	32	0.11
2009	184	5	37	0.11
2009	184	5	42	0.11
2009	184	5	43	0.11
2009	184	5	44	0.11
2009	184	5	46	0.11
2009	184	5	48	0.11
2009	184	5	49	0.11
2009	184	5	51	0.11
2009	184	5	53	0.11
2009	184	5	55	0.11
2009	184	5	58	0.11
2009	184	6	0	0.11
2009	184	6	3	0.11
2009	184	6	5	0.11
2009	184	6	7	0.11
2009	184	6	9	0.11
2009	184	6	11	0.11
2009	184	6	13	0.11
2009	184	6	14	0.11
2009	184	6	15	0.11
2009	184	6	16	0.11
2009	184	6	18	0.11
2009	184	6	19	0.11
2009	184	6	20	0.11
2009	184	6	21	0.11
2009	184	6	22	0.11
2009	184	6	23	0.11
2009	184	6	24	0.11
2009	184	6	25	0.11
2009	184	6	26	0.11
2009	184	6	28	0.11
2009	184	6	29	0.11
2009	184	6	30	0.11
2009	184	6	31	0.11
2009	184	6	33	0.11
2009	184	6	34	0.11
2009	184	6	35	0.11
2009	184	6	37	0.11
2009	184	6	38	0.11
2009	184	6	39	0.11
2009	184	6	40	0.11
2009	184	6	42	0.11
2009	184	6	43	0.11
2009	184	6	45	0.11
2009	184	6	46	0.11
2009	184	6	47	0.11
2009	184	6	48	0.11
2009	184	6	50	0.11
2009	184	6	51	0.11
2009	184	6	53	0.11
2009	184	6	55	0.11
2009	184	6	58	0.11
2009	184	7	1	0.11
2009	184	7	5	0.11
2009	184	7	8	0.11
2009	184	7	9	0.11
2009	184	7	11	0.11
2009	184	7	13	0.11
2009	184	7	16	0.11
2009	184	7	19	0.11
2009	184	7	24	0.11
2009	184	7	27	0.11
2009	184	7	31	0.11
2009	184	7	34	0.11
2009	184	7	36	0.11
2009	184	7	37	0.11
2009	184	7	39	0.11
2009	184	7	41	0.11
2009	184	7	44	0.11
2009	184	7	47	0.11
2009	184	7	51	0.11
2009	184	7	58	0.11
2009	184	13	19	0.11
2009	186	14	59	0.11
2009	186	15	1	0.2
2009	186	15	2	1.08
2009	186	15	3	0.87
2009	186	15	4	0.5
2009	186	15	6	0.11
2009	186	15	9	0.11
2009	186	15	12	0.11
2009	186	15	13	0.2
2009	186	15	14	0.11
2009	186	15	15	0.11
2009	186	15	16	0.33
2009	186	15	17	0.33
2009	186	15	18	0.22
2009	186	15	19	0.22
2009	186	15	20	0.11
2009	186	15	21	0.22
2009	186	15	22	0.11
2009	186	15	23	0.11
2009	186	15	24	0.11
2009	186	15	25	0.11
2009	186	15	27	0.11
2009	186	15	28	0.11
2009	186	15	30	0.11
2009	186	15	31	0.11
2009	186	15	34	0.11
2009	186	15	36	0.11
2009	186	15	41	0.11
2009	186	15	45	0.11
2009	200	14	49	0.11
2009	200	14	52	0.11
2009	200	14	54	0.22
2009	200	14	55	0.11
2009	200	14	56	0.22
2009	200	15	22	0.11
2009	200	15	23	0.11
2009	200	15	24	0.11
2009	200	15	25	0.11
2009	200	15	27	0.11
2009	200	15	32	0.11
2009	202	18	2	0.11
2009	202	18	4	0.11
2009	202	18	5	0.11
2009	202	18	6	0.11
2009	202	18	7	0.11
2009	202	18	8	0.11
2009	202	18	9	0.22
2009	202	18	10	0.22
2009	202	18	11	0.22
2009	202	18	12	0.22
2009	202	18	13	0.11
2009	202	18	14	0.22
2009	202	18	15	0.11
2009	202	18	16	0.11
2009	202	18	17	0.22
2009	202	18	18	0.22
2009	202	18	19	0.22
2009	202	18	20	0.11
2009	202	18	21	0.22
2009	202	18	22	0.11
2009	202	18	23	0.11
2009	202	18	24	0.11
2009	202	18	25	0.11
2009	202	18	26	0.11
2009	202	18	28	0.22
2009	202	18	29	0.22
2009	202	18	30	0.22
2009	202	18	31	0.22
2009	202	18	32	0.11
2009	202	18	33	0.22
2009	202	18	34	0.11
2009	202	18	35	0.11
2009	202	18	37	0.22
2009	202	18	38	0.11
2009	202	18	40	0.11
2009	202	18	42	0.11
2009	202	18	51	0.11
2009	202	19	0	0.11
2009	202	19	4	0.11
2009	202	19	10	0.11
2009	202	19	19	0.11
2009	202	19	25	0.11
2009	202	19	31	0.11
2009	202	19	38	0.11
2009	202	19	52	0.11
2009	202	20	15	0.11
2009	207	21	22	0.22
2009	207	21	23	0.11
2009	207	21	24	0.11
2009	207	21	32	0.11
2009	209	13	28	0.11
2009	209	13	30	0.11
2009	209	13	32	0.11
2009	210	16	25	0.11
2009	212	15	0	0.11
2009	225	17	45	0.11
2009	225	21	9	0.11
2009	226	0	57	0.11
2009	226	0	58	0.11
2009	226	1	0	0.11
2009	226	1	1	0.11
2009	226	1	10	0.11
2009	226	1	28	0.11
2009	226	1	37	0.11
2009	226	1	40	0.11
2009	226	1	51	0.11
2009	226	3	6	0.11
2009	226	3	56	0.11
2009	226	4	3	0.11
2009	226	4	9	0.11
2009	226	4	11	0.11
2009	226	4	13	0.11
2009	226	4	14	0.11
2009	226	4	16	0.11
2009	226	4	22	0.11
2009	226	4	28	0.11
2009	226	4	31	0.11
2009	226	4	33	0.22
2009	226	4	34	0.11
2009	226	4	37	0.11
2009	226	4	52	0.11
2009	226	5	2	0.11
2009	226	5	58	0.11
2009	226	6	15	0.11
2009	226	6	17	0.11
2009	226	6	19	0.11
2009	226	6	40	0.11
2009	229	17	53	0.11
2009	236	0	25	0.11
2009	236	0	33	0.11
2009	236	0	39	0.11
2009	236	0	40	0.11
2009	236	0	41	0.11
2009	236	0	42	0.11
2009	236	0	44	0.11
2009	236	0	45	0.11
2009	236	0	46	0.11
2009	236	0	48	0.11
2009	236	0	51	0.11
2009	236	0	54	0.11
2009	236	0	59	0.11
2009	236	1	0	0.11
2009	236	1	2	0.11
2009	236	1	6	0.11
2009	236	1	40	0.11
2009	236	1	42	0.11
2009	236	2	10	0.11
2009	236	2	40	0.11
2009	236	2	45	0.11
2009	236	2	49	0.11
2009	236	2	52	0.11
2009	236	2	54	0.11
2009	236	2	57	0.11
2009	236	3	1	0.11
2009	236	3	4	0.11
2009	236	3	7	0.11
2009	236	3	11	0.11
2009	236	3	18	0.11
2009	236	3	23	0.11
2009	236	3	25	0.11
2009	236	3	28	0.11
2009	236	3	30	0.11
2009	236	3	31	0.11
2009	236	3	32	0.11
2009	236	3	33	0.11
2009	236	3	35	0.11
2009	236	3	36	0.11
2009	236	3	37	0.11
2009	236	3	40	0.11
2009	236	3	42	0.11
2009	236	3	45	0.11
2009	236	3	50	0.11
2009	236	3	54	0.11
2009	236	3	57	0.11
2009	236	5	43	0.11
2009	236	6	14	0.11
2009	236	6	18	0.11
2009	236	11	16	0.11
2009	236	12	4	0.11
2009	236	12	18	0.11
2009	236	12	24	0.11
2009	236	12	28	0.11
2009	236	12	32	0.11
2009	236	12	38	0.11
2009	236	12	41	0.11
2009	236	12	43	0.11
2009	236	12	46	0.11
2009	236	12	51	0.11
2009	236	12	59	0.11
2009	236	23	11	0.11
2009	237	12	51	0.11
2009	237	12	56	0.11
2009	237	13	8	0.11
2009	248	14	58	0.11
2009	248	15	0	0.11
2009	248	15	3	0.11
2009	248	15	34	0.11
2009	248	15	36	0.11
2009	248	15	44	0.11
2009	248	15	51	0.11
2009	248	16	10	0.11
2009	248	16	13	0.11
2009	248	16	18	0.11
2009	253	0	48	0.11
2009	254	19	49	0.11
2009	254	19	57	0.11
2009	259	17	18	0.11
2009	259	17	25	0.11
2009	259	18	25	0.11
2009	259	18	28	0.11
2009	259	18	34	0.11
2009	259	18	54	0.11
2009	259	18	55	0.22
2009	259	18	56	0.22
2009	259	18	57	0.22
2009	259	18	58	0.11
2009	259	18	59	0.11
2009	259	19	2	0.11
2009	259	19	8	0.11
2009	259	19	11	0.11
2009	259	19	46	0.11
2009	259	19	47	0.11
2009	259	19	48	0.11
2009	259	19	52	0.11
2009	259	19	58	0.11
2009	259	20	2	0.11
2009	259	20	4	0.11
2009	259	20	6	0.11
2009	259	20	7	0.11
2009	259	20	10	0.11
2009	259	20	11	0.11
2009	259	20	13	0.11
2009	259	20	15	0.11
2009	259	20	16	0.11
2009	259	20	18	0.11
2009	259	20	19	0.11
2009	259	20	22	0.11
2009	259	20	27	0.11
2009	259	20	30	0.11
2009	259	20	32	0.11
2009	259	20	34	0.11
2009	259	20	36	0.11
2009	259	20	38	0.11
2009	259	20	41	0.11
2009	259	20	44	0.11
2009	259	20	46	0.11
2009	259	20	47	0.11
2009	259	20	49	0.11
2009	259	20	51	0.11
2009	259	20	54	0.11
2009	259	20	56	0.11
2009	259	20	58	0.11
2009	259	20	59	0.11
2009	259	21	1	0.11
2009	259	21	2	0.11
2009	259	21	3	0.11
2009	259	21	5	0.11
2009	259	21	6	0.11
2009	259	21	7	0.11
2009	259	21	8	0.11
2009	259	21	9	0.11
2009	259	21	10	0.11
2009	259	21	11	0.11
2009	259	21	13	0.22
2009	259	21	14	0.11
2009	259	21	15	0.11
2009	259	21	16	0.22
2009	259	21	17	0.11
2009	259	21	18	0.11
2009	259	21	19	0.11
2009	259	21	20	0.11
2009	259	21	22	0.11
2009	259	21	23	0.11
2009	259	21	24	0.11
2009	259	21	26	0.11
2009	259	21	28	0.11
2009	259	21	29	0.11
2009	259	21	31	0.11
2009	259	21	33	0.11
2009	259	21	36	0.11
2009	259	21	39	0.11
2009	259	21	42	0.11
2009	259	21	45	0.11
2009	259	21	49	0.11
2009	259	21	53	0.11
2009	259	21	56	0.11
2009	259	21	59	0.11
